userName,content,score
Pengguna Google,"Aplikasinya oke..cuma kasir sama baristanya bnr2 ngecewain..gk ada senyumnya sama sekali,buat 1 minuman aj lama,pesen kopi gula normal malah di kasih pait..hahaha...gmn banyak customer. apalagi kopi kenangan yg di karawang..kecewa..gk akan beli kopi ini lg. Jauh lbh baik dr kopi2 pesaing..saran sy tolong ajarin kasir sama barista2nya yg bener..kita customer dan kita beli bukan minta..",1
Pengguna Google,"""4kruhi"" dpaat bonus 15rb point",5
Pengguna Google,Gk bisa bayar di tempat gk mantap,3
Pengguna Google,Mantappp,5
Pengguna Google,Mantapppp,5
Pengguna Google,Kecewa Kode Referal tidak bisa di Claim,1
Pengguna Google,"Rasa kopinya enak, dan harganya terjangkau",5
Pengguna Google,Di sumarecon mall bekasi. Kasir cm 1.. Klo antri bs 1jam an baru kelar. Kapok gw.,1
Pengguna Google,Mantul,5
Pengguna Google,Klo mau pesan kopi tdk perlu antri sudah disiapkan. Thankyou,5
Pengguna Google,Mantaaap pokoknya,5
Pengguna Google,Enak dan murah,5
Pengguna Google,"Aplikasi apaan ini saat promo malah ga bisa di buka, gausah adain promo lah klo begitu PHP nama nya",1
Pengguna Google,"Sy kecewa,, knapa d bandara tidak ada promo ni,, sya tnyak k kasir nyaa untuk d bandara tidak ad promo ni",1
Pengguna Google,"Ini klo kenapa tba2 pin in correct, pdhl ga ganti pin. Gmn solusi ya?",3
Pengguna Google,Ok,5
Pengguna Google,"Kecewa bgt dgan kopi kenangan skrg semenjak jd resto pilihan..tidak dibolehkan lg mengunakan scan barcode dri app kopi kenangan ny buat nambah poin saya, saya download app ini awal ny seperti member chatime ...saya tnyakan lngsung dgan kasir ny yg diplaza semnggi knp ga bisa..tidak dijelaskan knp2 nya",1
Pengguna Google,Sangat membantuu.....siiipppppp,5
Pengguna Google,Sangat suka kopi kenangan,5
Pengguna Google,Bagus bgt..,5
Pengguna Google,"Akun saya kena blokir tanpa sebab, disuruh hubungi costumer services pas tgl 10 februari 2020 sampe detik ini ga dibales. Costumer services nya pada hanyut sama banjir apa??",1
Pengguna Google,"Tolong ditambahkan pilihan cancel order, karena bisa saja orang salah pilih alamat order",3
Pengguna Google,"Mending pesan langsung di gerai. Pake applikasi kepending2 mulu, apalagi kalo yang promo. Payah nih",1
Pengguna Google,"Ditunggu ntuk wilayah parung bojongsari nya,, Mantullll,,,",5
Pengguna Google,Voucher hilang karena lewat 30 detik untuk pembayaran,1
Pengguna Google,Ini aplikasinya error atau gimana ya? Gopay nya udah kepotong tapi status d aplikasi kopi kenangan nya malah gagal. Jadi gopay saya angus dong??,1
Pengguna Google,"Pakai aplikasi, sampai di tempatnya yang di shell pamulang, dibilang ngga bisa karena kasir belum datang, karyawan yang udah ada ditempat ngga ngerti kalau pakai aplikasi. Gimana sih buat aplikasi tapi ngga diinfo ke karyawan cara penggunaannya.",2
Pengguna Google,Terima kasih atas kenangannya. 😄,5
Pengguna Google,Untuk Scan Barcode..apa masih belum bisa lewat aplikasi ini ?..dan kapan nih bisa scan nya..,4
Pengguna Google,mantap jiwa penuh kenangan,5
Pengguna Google,Ok,5
Pengguna Google,Good,5
Pengguna Google,Kecewa tidak sesuai dengan yg d iklankan,1
Pengguna Google,Bagus,5
Pengguna Google,"parah,, ga bisa sign in..",1
Pengguna Google,Good,5
Pengguna Google,Muantap,5
Pengguna Google,Mantap,5
Pengguna Google,Good,5
Pengguna Google,ini kenapa selalu minta update app si.harusnya klo di buka itu langsung ke aplikasi.bukan ke playstore.padahal udah di update yg terbaru juga!!!.,1
Pengguna Google,Lumayan bisa redem kopi mantan,5
Pengguna Google,Oke,5
Pengguna Google,"Beli pakai aplikasi dipanggilnya longkap jauh bgt...memang sih promo...tapi parah dilongkapnya.. antrian no 43 tp ga dipanggil2. Padahal antrian sudah sampai 64. Pas ditanya lagi di casier, ternyata pesanan udh disiapkan, tapi tidak di panggil panggil. Di kopi kenangan sumarecon mall serpong",2
Pengguna Google,Pas banget bikin suegeerr...😍😄,5
Pengguna Google,Aplikasi yang bagus,5
Pengguna Google,Top,5
Pengguna Google,Wenak,5
Pengguna Google,Bagus,4
Pengguna Google,Love it..💛💛💛,5
Pengguna Google,"Percuma jg inihh aplikasi kl gak d bolehin barkotttt ... Apalagi d Aeon JGC.... ,,,,Yg bkin hrnnn knp d grnd Cakung boleh......,d tanya akan yg GK tau.... Gak jls tuhhh karyawan kopi kenangan yg d Aeon mall driver ojol dilarang... Pdhl d tmpat laen gak ada masalah tuhhh",1
Pengguna Google,Ok dah,5
Pengguna Google,Good,5
Pengguna Google,"Puas x la, paten x buat kopi kenangan,. Salam driver GRAB MEDAN.",5
Pengguna Google,Mantap,5
Pengguna Google,Aplikasi in sangat membantu,5
Pengguna Google,Kok minta update ya tp pas di buka di PlayStore udah update an paling baru nyoba di uninstall ttp minta di update,2
Pengguna Google,Saya suka kopi kenangan produk kopi satu2 nya yg enak dan baik hati bs dpt poin dan bs d tukarkan. Benar2 baik .,5
Pengguna Google,Blm di coba,1
Pengguna Google,Nice,5
Pengguna Google,Sukses terus kopi kenangan,5
Pengguna Google,Puas,5
Pengguna Google,Tidak ada pesanan saya yang terkirim,2
Pengguna Google,"Kopi kenangan udah gak begitu enak skrg. Rasa espressonya makin tipis. Es kopi kenangan mantan dulu normal sugar, rasa espressonya mantap. Klo skrg, normal sugar yg berasa sugarnya. Klo less sugar, yg berasa susunya. Harus extra espresso baru terasa, ah sudahlah. Pengalaman saya beli Kopi kenangan di transpark juanda bekasi",1
Pengguna Google,Nice,5
Pengguna Google,Top,5
Pengguna Google,bagus,5
Pengguna Google,ok,5
Pengguna Google,Good,5
Pengguna Google,Dear admin .. note nya dibuat lagi teteeepp..thanks,5
Pengguna Google,Mantap kopinya,5
Pengguna Google,Sesuai,5
Pengguna Google,Bagus Mantap,5
Pengguna Google,Kenapa tidak bisa driver gunakan,1
Pengguna Google,Good,5
Pengguna Google,Mantap,5
Pengguna Google,Ok,5
Pengguna Google,Terlalu ribet gk kaya yg dlu,5
Pengguna Google,Sekarang sdh tidak dapat poin lagi !! Otw uninstall,1
Pengguna Google,Good,5
Pengguna Google,Lumayan ngopi gratis,5
Pengguna Google,Plastik bayar Giliran driver ojol yang beli tidak boleh scan,1
Pengguna Google,Gk ada faedahnya buat driver..... Dulu waktu blm rame kasirnya ngemis2 suruh downlod nie aplikasi... Skarang udah rame aja kgak boleh.,1
Pengguna Google,order food jd gak dpt poin lagi,1
Pengguna Google,Ok,5
Pengguna Google,Kami driver pembeli pakai uang kami belinya juga... Apa beda kami dengan pembeli lainnya.... 😒,1
Pengguna Google,Kenapa driver gak dapat poin lagi?,1
Pengguna Google,Ok,5
Pengguna Google,"Percuma hari ini gw gak dapet CB , gak boleh katanya dari pusat. APUS aja kalo udah gak kasih cashbak",1
Pengguna Google,"Hanya karena sy driver,, cashbacknya aplikasi sdh tdk diberlakukan. Padahal pendapatan pengunjung lebih banyak dari ojol. Bagi pelanggan yg mager, tp mau pesan kopi kenangan pake aplikasi ojol. Ojol itu perpanjang tangannya pelanggan. Parahhh banget diskriminasinya...",1
Pengguna Google,Ok,5
Pengguna Google,Good,4
Pengguna Google,Parah banget....,1
Pengguna Google,Pelanggan tidak bisa menggunakan aplikasinya Klw gk bisa d hapus aja dari playstore,1
Pengguna Google,"Beli gk tiap hari, scan 2x ke 3&4 udah bisa dapet poin lagi hapus ajlah app nya percuma gk guna di piara",1
Pengguna Google,Kenapa driver ojol gak bisa scan kode QR untuk dapatkan point ?,1
Pengguna Google,Pilih 2 customer,1
Pengguna Google,Bagus,5
Pengguna Google,Payah driver ojol TDK bisa pake poin😠😠😠😠😠😡😡😡😡😡😡,1
Pengguna Google,Oke,5
Pengguna Google,Mantabs,5
Pengguna Google,"Sya sebagai driver ojek online, giliran dapet orderan kopi kengan selalu di tanya aplikasi kopi kenangan ny setelah dapet lagi di hari yg beda sya langsung ajuin aplikasi ny ehhh......, malah tidak berlaku buat driver ojol. Di tanya alasan ny malah ga bisa jawab/ngasih alasan ny . *KENAPA DENGAN DRIVER OJOL ?* bukan ny mereka/sya bayar juga stiap dapet orderan kopi kenangan ?? Kan udh resto pilhan di grabfood . sya prngen tau aj alasan ny . Kenapa tdak berlaku buat driver ojol apk kopi kenangan?",1
Pengguna Google,Memuaskan.. Sangat memuaskn kl menurut sy😅,5
Pengguna Google,"Tutup aja aplikasinya kalo ga bisa scan barcode, emang Ojol belinya ga pake duit???",1
Pengguna Google,"Skrg saya tahu knp outlet kopi kenangan cepat menyebar.Saya ikuti promo""nya,semua kopinya enak dengan harga yg enak cihuy coffe vibes",5
Pengguna Google,Good,5
Pengguna Google,ok,5
Pengguna Google,Buat driver dah bisa di print point lagi...😁😁😁kayanya kynya nie🏃‍♂️🏃‍♂️🏃‍♂️,1
Pengguna Google,Tingakat kan lagi poin nya👍,5
Pengguna Google,3 dulu ya,3
Pengguna Google,Lamban x anggotanya menyiapkan minumanya,1
Pengguna Google,Asli parah tiba2 saja ojol grab gojek gak dapet casback point padahal sama2 beli malah gedean dari ojol omset nya tiap hari,1
Pengguna Google,👍,5
Pengguna Google,Aplikasi anjinggggg...w belanja 100rb poinya gak masuk giliran belanja 32rb masuk....TOLLOLLL,1
Pengguna Google,"Hai kenapa order pick up Capucino saya via aplikasi kopi kenangan tgl 2 gagal, memang point dikembalikan tapi saldo gopay kenapa belum balik lagi ? Tolong segera direspon",3
Pengguna Google,Good,5
Pengguna Google,Masa ke tab dibatasi,1
Pengguna Google,Sangat nyaman untuk keluarga dan teman,5
Pengguna Google,Good,5
Pengguna Google,"GK usah di donwload nipu doank apalgi buat driver grab/gojek percua GK bakalan ada pointx,,, penipu njing",1
Pengguna Google,"Driver gojek sudah tidak bisa dapat poin kopi Harus nya ga blh pilih"" Kita jga beli pakai uang sndri",1
Pengguna Google,Cashback driver ilang,1
Pengguna Google,Good apss for kopii kenangan,4
Pengguna Google,Terima kasih,5
Pengguna Google,Sangat mengecewakan,1
Pengguna Google,Musingkeun...,1
Pengguna Google,Mudah digunakan.,5
Pengguna Google,Ok banget,5
Pengguna Google,Mantabb,5
Pengguna Google,Mantapppl rasa nya,5
Pengguna Google,Kopinya mantul tenan,5
Pengguna Google,"Ini jual kopi atau kantong plastik, Masa harus bayar 500 untuk kantong plastiknya. Kantong plastik nya saja yg biasa bukan yg bagus.",1
Pengguna Google,Bedanya ojol sama cust biasa apa ya?? Sama2 beli kan? Kenapa tdk bisa dpt point klo ojol yg beli....,1
Pengguna Google,"Kopi kenangan, Mantap 👍",5
Pengguna Google,"Mudah, promo",5
Pengguna Google,Baik,5
Pengguna Google,Kenapa drever ga bisa scan buat dapetin poin,1
Pengguna Google,Driver online gbisa scan barcode buat dpt poin. Bedanya apa sm customer biasa kita sama2 beli,1
Pengguna Google,Untuk driver tidak diperbolehkan scan barcode,1
Pengguna Google,Bagus banyak promonya,5
Pengguna Google,Kenapa driver ojek online ga bisa scan ya sementara orderan banyak online,1
Pengguna Google,Payah.sama sama beli ko gak boleh dpt point.contoh tuh chatime.driver point dapat.,1
Pengguna Google,Nyesel gua apus aza emnngnya drever ngutang apa ga bisa dapat poin sebel gua apus aza aplikasinya,1
Pengguna Google,"Aplikasi useless, masa ojol gak bisa redeem poin lg!! AUTO UNINSTALL APLIKASI USELESS",1
Pengguna Google,"Tidak bisa scan aplikasi , cashback aplikasi tidak masuk",1
Pengguna Google,Dah berapa kali update. Ehhh pas di kasir sudah gak bisa scan lagi ktanya driver gojek gak bisa. Langsung hapus aplikasi.,1
Pengguna Google,"Pertama kali lihat Kopi Kenangan di Jogja City Mall (JCM), dan biasa belinya di Hartono Mall Yogyakarta❤👍👍👍",5
Pengguna Google,Gak guna,1
Pengguna Google,"Scan apk aja gk boleh karena profesi ojol,mang ojol beli nya ngutang apa Inget kopi kenangan kalo gk ada ojol orderan lo sedikit",1
Pengguna Google,"Kenapa ojol g bisa scan spaya dpet poin lagi. Sama"" pelanggan",1
Pengguna Google,"Aneh,skrang khusus ojol sudah tidak boleh lagi barkot.klw emng gk boleh knpa bukan dari awal aja rugi sudah donood apknya kopi kenangan.KECEWA ojol selalu ""dibedakan""",1
Pengguna Google,Produk Indonesia,5
Pengguna Google,Driver sudah tidak boleh sekalipun d scan poin tidak masuk.inggat dari mana pendapatan anda paling bnyk KLO bukan dari DRIVER OJOL.,1
Pengguna Google,Payahh gak bisa cesbek poin buat drever gak tau terima kasihh,1
Pengguna Google,Ojol skrng sudah tidak dpt poin dikopi kenangan sebelumnya lumayan bila sudah mengantar minuman bisanya saya pesan lewat aplikasi buat hilangin haus. Pake perasaan lah biar manusiawi.,1
Pengguna Google,Gak bisa reedem lg!!! Sampah!!!,1
Pengguna Google,Apabedanya ia ojek online sm cs biasa...kaki ojek online jugakan perwakilan customer..masa ia gak boleh scann barcode.. bangsat,1
Pengguna Google,Maaf saya kasih bintang 1 aja percuman juga mau di update buat driver ojol udah ga bisa dan saya akan hapus aplikasi ini dari hp saya RIP kopi kenangan,1
Pengguna Google,"Setiap beli poin gak pernah.masuk casir nya bilang eror..tipa hari erorrrr...hdeh Apa lagi denger2 untuk driver gojek mau pun grab kata nya gak bisa scan poin lagi,,kcuali customer yg beli langsung,hdehhh hati2 az min driver banyak loh yg download app nya bayangkan 1jt driver merasa d rugikan trus kasih bintang 1 d app ,anjlok gak kira2 ratting nya..",1
Pengguna Google,Mantap,5
Pengguna Google,Minta update terus..capek.dehhh,1
Pengguna Google,Masih suka eror,4
Pengguna Google,Keren,5
Pengguna Google,"Percuma udh beli terus terusan buat ngumpulin poin, tapi giliran udh banyak malah di blokir nomor nya.. aneh..",1
Pengguna Google,Pilih kasih dalam memberi point Guna nya aplikasi buat apa,1
Pengguna Google,"Tolong dong diperbaiki lagi,sya point tidak masuk 2 kali",4
Pengguna Google,Kecewa saya sebagai driver on n cs skrg ga bs lagi dapat cashback lg dri aplikasi ni,1
Pengguna Google,driver ojol gak dpt point lg....padahal pembeli banyak dr ojol...kacang lupa kulit...salam satu aspal,1
Pengguna Google,Kurang berkualitas kopinya,3
Pengguna Google,Kenapa driver ojol tidak bisa lagi menggunakan aplikasi ini ?,1
Pengguna Google,Udh ga bisa,1
Pengguna Google,Puas,5
Pengguna Google,Di chatime dan kopi2 sejenisnya walaupun pembelian menggunakan aplikasi masih bisa bisa pakai aplikasi untuk reward driver .,1
Pengguna Google,"Aplikasi tidak jelas , pilih pilih konsumen",1
Pengguna Google,Uweennaakkk,5
Pengguna Google,Kereen,5
Pengguna Google,Udh cape2 rajin update.. sesampe resto kata kasir emporium cewe nama di nota aldy.. Gk bs mas.. Laah guna nya apa..orng mah di apk kopi kenangan tulis not ojol di larang menggunakan.jd kan ojol tau.owh ini apk gk bs buat ojol mah Emang ojol ma kastamer apa beda nya.. Ojol beli Kastamer beli. Kenpa gk boleh pake apk kopi kenangan Kcuali ojo beli nya ngutang tuh baru,1
Pengguna Google,Apk ga ada faedahnya menganak tirikan driver tanpa driver kalian bukan siapa siapa toh dulu ngemis ngemis minta download apk sekarang ga boleh kusus driver grab gojek juga customer hooyy,1
Pengguna Google,Saya sebagai driver ojol sama beli.kenapa di beda-bedain.sekarang ojol ga bisa daper poin kenangan lagi.padahal mayoritas pembeli via aplikasi ojol (food),1
Pengguna Google,Sy kecewa dgn management kopi kenangan Medit diskriminasi terhadap driver ojol! Hapus aja apk kopi kenangan buat apa ada d playstore 80% yg belanja ojol malu sama chatime dan sejenisnya masih Baik kasih bonus cape buat ojol dgn poin yg belanjain customer Emang parkiran di ganti customer Mikir lh management kopi kenangan usaha harus banyak shodakoh biar langgeng.,1
Pengguna Google,Good,5
Pengguna Google,"Judulnya ""Grab & Go Cafe"" tapi di pergunakan untuk ojol ( Grab / Gojek ) gabisa dipake 🤣 perasaan kitu itu beli bukan minta, ganti judulnya ah jelek bawa2 ojol segala Mana minta update terus",1
Pengguna Google,"Sorry, aplikasi ini udah unfaedah... sangat"" diskriminasi dan gk ada manfaat nya sama sekali. Uninstall apk ini!!! Dan tolong untuk barista nya agak lebih senyum ke customer siapa pun itu.",1
Pengguna Google,"Kalo memang sudah ngga bisa ngasih bonus di via aplikasi,ya ngga usah bikin aplikasi dong,,kecewa,,sudah malas membeli kopi kenangan..",1
Pengguna Google,"kenapa yang ngasih bintang 5 di respon, sedangkan yg bintang 1 ga ada respon nya.. Kembalikan POIN UNTUK DRIVER OJOL!!!",1
Pengguna Google,Parah ojek online skrng ngk dapet poin,1
Pengguna Google,Aplikasii payahh emank ojoll bkn pembelii sampaii poinn gk bolehh gimna dengan IT kenangaa sangatt payahh contohh chattime donkk gk membedakann..,1
Pengguna Google,Ok,5
Pengguna Google,"Saya pake aplikasi kopi knangan , belanja udh 4kali gaada poinnya . gmn ya",1
Pengguna Google,Ga guna orderan rame dari driver malah ga boleh scan skrng,1
Pengguna Google,"Aplikasi gak berguna,sangat-sangat diskriminasi.😤😤😤",1
Pengguna Google,Takut rugi hapus aja aplikasinya,1
Pengguna Google,👍,5
Pengguna Google,mantap,5
Pengguna Google,"Ga guna, driver tidak di berikan rewaŕd, jadi kapok, pelit kalian, kalah sama chattime, emg kalian kalo lebaran mau kasih apa sampe point aja pelitnya, dasar",1
Pengguna Google,Aplikasi mudah digunakan..bahasanya gampang di menegerti.. gak perlu antri plus dapet pont lagi...,5
Pengguna Google,Aplikasi sampah masa scan barcode gak dapet point.. Apus aja dari plat store,1
Pengguna Google,Mantaps,4
Pengguna Google,Ok,5
Pengguna Google,Good,5
Pengguna Google,W ojol merasa kecewa padahal driver ojol d suruh pake aplikasi nih kopi eh malah g bisa... Setan loeh aplikasi... W bakal keluarin nih dri hp w...,1
Pengguna Google,Maknyos,5
Pengguna Google,Scan tp g nambah poin nya...,1
Pengguna Google,"Bintang 1. Krna sya sdah beli, point ga msuk2. Tnnya kryawannya ktannya scand udah gak berlaku.. Klo emng sdah ga bisa scand ngpain msih ada aplkasi nya. Hadehhhhh . Sya bli di living plaza jababeka cikarang...",1
Pengguna Google,Mantap dan oke,5
Pengguna Google,gak bakal saya instal lagi apk macam kaya gini !!!!,1
Pengguna Google,SELAMAT RATING ANDA TURUN !! AHAHAHAHAA,1
Pengguna Google,"Nga jelas., baru ada poin' ehh tiba2 poin udah nga berlaku.., brengseklah_",1
Pengguna Google,knpa sllu upded terus,5
Pengguna Google,Mantap,5
Pengguna Google,Pilih Pilih konsumen Kami driver juga berhak dapat poin karna kami juga beli,1
Pengguna Google,Kereen,5
Pengguna Google,"Payah, sekarang ojol gk bisa dpt poin....",1
Pengguna Google,Ga ada gunanya,1
Pengguna Google,Aplikasi tidak berguna,1
Pengguna Google,Ok,5
Pengguna Google,"Diskriminasi ojol tidak dapet scan poin,jangan lupa anda besar sekarang ojol ada andil besar",1
Pengguna Google,Bagus,5
Pengguna Google,Unfaedah applikasi,1
Pengguna Google,Aplikasi penipu scan poin gak masuk,1
Pengguna Google,Very good,5
